item_id,price,developer,release_date
313932,0.99,Choice of Games,2014-07-11
311800,14.99,Super Duper Garrett Cooper,2014-07-09
305860,9.99,Pixelatto,2014-07-09
306601,4.99,Night Light Interactive,2014-07-09
265170,5.99,Orange_Juice,2014-07-01
281840,2.99,Bojan Brbora,2014-07-09
262240,5.99,Orange_Juice,2014-07-01
294943,2.99,Ubisoft - San Francisco,2014-07-01
294944,2.99,Ubisoft - San Francisco,2014-07-01
294945,2.99,Ubisoft - San Francisco,2014-07-01
294946,2.99,Ubisoft - San Francisco,2014-07-01
294948,11.99,Ubisoft - San Francisco,2014-07-01
274010,17.99,Reality Twist GmbH,2014-07-01
294947,2.99,Ubisoft - San Francisco,2014-07-01
284180,2.99,Morgopolis Studios,2014-07-01
302910,4.99,Konsordo,2014-06-19
306490,4.99,"Kritzelkratz 3000,JoWooD",2003-10-17
279990,9.99,ClockStone,2014-07-02
265120,6.99,Elder Games,2014-04-04
307560,4.99,Reload Game Studio,2014-07-02
286770,6.99,Zombie Studios,2004-09-17
296770,4.99,Vivid Games S.A.,2014-07-02
237310,Free to Play,KOG,2014-07-02
309990,5.99,Tripwire Interactive,2014-07-02
309991,7.99,Tripwire Interactive,2014-07-02
11480,4.99,Best Way,2004-06-29
305640,14.99,Kitfox Games,2014-07-03
258678,19.99,Victory Works,2014-07-03
301990,5.99,"Fancy Bytes, Reactor",2014-07-03
304670,2.99,"Bat Country Games, LLC",2014-07-03
306630,39.99,Ageod,2013-09-17
307130,4.99,Legend Studio,2014-07-03
259252,14.99,Infinity Ward,2014-07-03
311330,19.99,Ageod,2014-02-06
258657,19.99,Dovetail Games,2014-07-03
305070,3.99,I Fight Bears,2014-07-03
308460,4.99,DQ Team,2014-07-04
256539,4.99,Dovetail Games,2009-01-01
268420,Free to Play,X-Legend,Jul 2014
285130,9.99,The Mustard Corporation,2014-07-04
306680,4.99,d3t,2014-07-04
275530,6.99,TickTock Games,2014-07-04
310970,4.99,Jugilus,2014-07-04
262142,4.99,TORaIKI,2013-05-14
244630,Free,STUDIO RADI-8,2014-05-01
306460,4.99,Smartly Dressed Games,2014-07-07
270590,4.99,Trickster Face,2014-07-07
307070,4.99,DarkElite,2014-07-07
291390,5.99,Gentleman Squid Studio,2014-07-07
301110,1.99,Infinity Ward,2014-07-03
295438,3.99,Infinity Ward,2014-07-03
311080,3.99,MADia Entertainment,2001-04-15
304211,0.99,SCS Software,2014-07-03
311500,1.99,Tomoaki Sugeno,2014-07-03
293059,6.99,Ubisoft,2014-07-03
260230,14.99,Ubisoft Montpellier,2014-06-25
312090,2.99,Fakt Software,2014-07-03
216260,39.99,Big Ant Studios,2014-06-26
250760,24.99,Yacht Club Games,2014-06-26
288240,6.99,Elder Games,2014-06-25
281604,6.99,Idea Factory,2014-06-26
255220,39.99,"Codemasters Racing,Feral Interactive (Mac),Feral Interactive (Linux)",2014-06-26
238090,29.99,Rebellion,2014-06-27
308310,29.99,Rebellion,2014-06-27
305180,9.99,Rebellion,2014-06-27
294939,11.99,Ubisoft - San Francisco,2014-06-17
294938,2.99,Ubisoft - San Francisco,2014-06-17
269250,12.99,Spicy Tails,2014-05-05
304301,0.99,Choice of Games,2013-09-20
304300,0.99,Choice of Games,2013-09-20
299540,4.99,Choice of Games,2012-07-13
305200,0.99,Choice of Games,2012-07-13
307420,9.99,Noble Empire Corp.,2014-06-10
304140,0.99,SCS Software,2014-06-11
280460,1.99,"Concave Studio,Colorful Media,Emagica",2014-06-11
262830,13.99,10tons Ltd,2014-06-11
305480,9.99,Winter Wolves,2009-12-12
300300,4.99,Stolen Couch Games,2014-06-12
267772,4.99,Nomad Games,2014-06-12
305570,3.99,Artery Games,2014-06-12
256503,4.99,Ronimo Games,2014-06-12
281603,5.99,Idea Factory,2014-06-12
303360,14.99,White Paper Games,2014-06-12
291330,3.99,Josh Tam Universe,2014-06-12
258661,12.99,Dovetail Games - Trains,2014-06-12
307410,4.99,Twelve Games,2014-06-12
302350,9.99,Access Software,1994-10-31
302330,5.99,Access Software,1989-01-01
302370,9.99,Access Software,1998-02-28
302340,5.99,Access Software,1991-01-01
302360,9.99,Access Software,1996-07-31
263280,14.99,Oovee® Game Studios,2014-06-12
307825,6.99,Idea Factory,2014-06-13
275670,14.99,Passtech Games,2014-06-13
307750,4.99,NeocoreGames,2014-06-13
272470,14.99,NeocoreGames,2014-05-22
307760,4.99,Excalibur,2014-06-13
302310,9.99,Frogdice,2014-06-12
308030,7.99,"SmiteWorks USA, LLC",2014-06-13
308010,8.99,"SmiteWorks USA, LLC",2014-06-13
308020,19.99,"SmiteWorks USA, LLC",2014-06-13
277490,7.99,Bane Games,2014-06-13
306410,1.99,"RVL Games,exosyphen studios",2014-06-13
302320,9.99,Wastelands Interactive,2014-06-13
297760,19.99,Turnopia,2014-06-13
305150,0.99,Curious Panda Games,2013-10-22
266390,9.99,Hammer Labs,2013-06-05
298400,3.99,Juicy Beast Studio,2014-06-16
304150,14.99,Freedom Factory,2014-06-16
287450,19.99,"SkyBox Labs,Big Huge Games",2014-06-12
287780,7.99,Different Tuna,2014-06-16
258070,6.99,Droqen,2012-10-01
307610,6.99,"EnV Music,Yazar Media Group LLC",2014-06-12
285480,1.99,Lesta Studio,2003-08-11
283600,14.99,TML-Studios,2014-06-12
301540,4.99,Curious Panda Games,2014-06-16
296730,7.99,Shorebound Studios,2014-06-13
307650,2.99,Shorebound Studios,2014-06-13
298690,4.99,"Holy Warp,Black Wing Foundation",2014-06-13
280540,14.99,bumblebee,2014-06-06
301300,4.99,InterAction studios,2014-06-06
116100,9.99,Eclipse Games,2014-06-06
303340,4.99,Puuba,2014-06-06
305370,4.99,"Puuba,Christopher Hoag",2014-06-06
306530,19.99,"SmiteWorks USA, LLC",2014-06-06
291710,9.99,Darkling Room,2008-07-18
285840,9.99,Schell Games,2014-06-06
306531,17.99,"SmiteWorks USA, LLC",2014-06-06
273740,9.99,United Independent Entertainment GmbH,2014-06-06
302160,4.99,MC2,2004-03-29
270630,4.99,SFB Games,2014-06-06
302950,5.99,Winter Wolves,2008-10-16
292380,4.99,30.06 Studios Ltd,2014-06-06
305390,4.99,Wastelands Interactive,2009-06-15
294700,6.99,Humongous Entertainment,2003-08-15
292840,4.99,Humongous Entertainment,1999-01-01
292860,4.99,Humongous Entertainment,1998-12-31
292300,4.99,Humongous Entertainment,2000-12-31
302240,9.99,Silden,2013-03-08
294570,6.99,Humongous Entertainment,2001-06-19
302260,4.99,Colossal Games,2014-06-06
287120,4.99,Ironsun Studios,2014-06-06
273620,9.99,Volition Inc,2014-06-06
285440,9.99,"YOTSUBANE,Adventure Planning Service",2014-06-06
301880,4.99,"YOTSUBANE,AdventurePlanningService",2014-06-06
297750,39.99,Slitherine Ltd.,2014-06-06
298340,4.99,Jujubee S.A.,2014-06-06
303390,0.99,Microblast Games,2014-06-07
287580,29.99,Proxy Studios,2013-11-14
305470,9.99,"SmiteWorks USA, LLC",2014-05-30
305471,7.99,"SmiteWorks USA, LLC",2014-05-30
305472,4.99,"SmiteWorks USA, LLC",2014-05-30
295750,9.99,Ian Snyder,2014-05-30
302250,4.99,Silden,2013-01-29
283680,19.99,Edelweiss,2014-05-30
263080,0.99,Giant Box Games,2014-05-30
301670,4.99,Cryo Interactive,2003-05-08
289090,4.99,ProjectorGames,2014-05-30
281580,9.99,Third Wire Productions,2006-05-24
291430,9.99,Binary Takeover,2014-05-30
233290,29.99,Airtight Games,2014-06-03
296050,4.99,Key17 Games,2012-10-28
299500,12.99,Big Head Games,2013-01-11
301220,19.99,Sourena Game Studio,2014-06-03
253710,Free to Play,"Expansive Worlds,Avalanche Studios",2014-06-03
294923,2.99,Ubisoft - San Francisco,2014-06-03
294924,2.99,Ubisoft - San Francisco,2014-06-03
294925,2.99,Ubisoft - San Francisco,2014-06-03
294926,2.99,Ubisoft - San Francisco,2014-06-03
302080,7.99,SCS Software,2007-03-22
260790,14.99,"Nicalis, Inc.",2014-06-03
224600,Free to Play,"Trion Worlds, Inc.",2014-06-04
294927,2.99,Ubisoft - San Francisco,2014-06-03
293720,3.99,Vector Games,2014-06-03
299780,6.99,Glass Knuckle Games,2014-04-02
299840,5.99,Pavel Bulatov,2013-11-11
294928,11.99,Ubisoft - San Francisco,2014-06-03
302060,4.99,SCS Software,2011-06-17
281920,4.99,Dreamworlds,2014-06-04
258646,19.99,Dovetail Games,2014-06-05
273381,7.99,Creative Assembly,2014-05-29
268220,6.99,Phenomenon Games,2014-06-05
250620,16.99,Krillbite Studio,2017-11-02
234787,1.99,Treyarch,2014-05-29
234785,1.99,Treyarch,2014-05-29
292020,1.99,Treyarch,2014-05-29
294550,6.99,Humongous Entertainment,1999-11-05
292820,6.99,Humongous Entertainment,2003-08-19
294680,6.99,Humongous Entertainment,1998-01-01
270940,14.99,Axis Game Factory,2014-05-23
292280,4.99,Humongous Entertainment,1998-12-31
292021,1.99,Treyarch,2014-05-29
292230,14.99,Sebastien Bini,2014-05-23
294140,1.99,The Working Parts,2014-05-23
261470,59.99,Code Force,2014-05-23
95400,11.99,"Sparpweed,Codeglue",2014-05-26
299190,5.99,Kettel,2014-05-26
243470,29.99,Ubisoft,2014-05-26
293054,19.99,Ubisoft Montreal,2014-05-26
239120,15.99,Square Enix,2014-05-27
295610,4.99,Magnetic Realms,2014-05-22
273680,2.99,Arkedo,2014-05-21
268200,5.99,InsGames,2014-10-31
303780,4.99,"Vagabond Dog,Laser Destroyer Team",2014-05-21
222636,19.99,Dovetail Games,2014-05-22
275610,9.99,Nomad Games,2014-05-22
277630,9.99,Sproing,2014-05-22
286633,3.99,Infinity Ward,2014-05-22
286634,1.99,Infinity Ward,2014-05-22
281344,1.99,Infinity Ward,2014-05-22
286636,2.99,Infinity Ward,2014-05-22
286635,2.99,Infinity Ward,2014-05-22
286632,3.99,Infinity Ward,2014-05-22
302490,6.99,Alawar,2013-04-18
286630,1.99,Infinity Ward,2014-05-22
281347,1.99,Infinity Ward,2014-05-22
281345,1.99,Infinity Ward,2014-05-22
294922,7.99,Ubisoft - San Francisco,2014-05-27
294921,2.99,Ubisoft - San Francisco,2014-05-27
304330,4.99,Noble Empire Corp.,2014-05-25
304310,49.99,Noble Empire Corp.,2014-05-29
304320,14.99,Noble Empire Corp.,2014-05-26
280030,1.99,Exato Games Studio,2014-05-27
280031,1.99,Exato Games Studio,2014-05-27
280032,1.99,Exato Games Studio,2014-05-27
300900,4.99,Freegamer,2014-05-27
289731,1.99,Eko Software,2014-05-28
278360,12.99,Gone North Games,2014-05-28
291610,4.99,Smudged Cat Games Ltd,2014-05-28
265830,19.99,Nowhere Studios,2014-05-28
296150,0.99,Genee Network,2014-05-28
278720,3.99,Jonathan Yandel,2014-05-06
286631,1.99,Infinity Ward,2014-05-22
281346,1.99,Infinity Ward,2014-05-22
297330,9.99,Firebase Industries Ltd.,2014-05-22
301260,9.99,"World-Loom,Nitreal",2014-05-22
296650,4.99,kunst-stoff GmbH,2014-05-15
201810,19.99,Machine Games,2014-05-19
297791,0.99,SCS Software,2014-05-20
294312,34.99,Peoleo Entertainment,2014-05-20
297793,0.99,SCS Software,2014-05-20
290320,14.99,Defrost Games,2014-05-20
292720,14.99,Peoleo Entertainment,2014-05-20
237930,19.99,Supergiant Games,2014-05-20
297792,0.99,SCS Software,2014-05-20
295250,0.99,Peter Moorhead,2014-05-20
294914,2.99,Ubisoft - San Francisco,2014-05-20
294915,2.99,Ubisoft - San Francisco,2014-05-20
294917,2.99,Ubisoft - San Francisco,2014-05-20
294918,11.99,Ubisoft - San Francisco,2014-05-20
294913,2.99,Ubisoft - San Francisco,2014-05-20
294916,2.99,Ubisoft - San Francisco,2014-05-20
283750,0.99,Opus,2014-05-20
284390,9.99,The Game Kitchen,2014-05-20
300970,Free to Play,Onson Soft,2008-02-01
263700,6.99,Angry Mob Games,May 2014
239430,9.99,Toxic Games,2014-05-21
260330,19.99,Team17 Digital Ltd,2014-09-19
285330,9.99,Chris Sawyer Productions,2002-10-15
285310,5.99,Chris Sawyer Productions,1999-03-31
262410,Free to Play,Noble Empire Corp.,2014-05-21
263760,9.99,Secret Exit Ltd.,2014-05-21
299420,Free to Play,candyrocketstudio,2014-06-25
291910,19.99,VIS - Visual Imagination Software,2014-05-21
300220,3.99,Smolders,2014-05-21
255390,14.99,Press Play,2014-05-21
274310,9.99,Vagabond Dog,2014-05-21
297780,4.99,"Holy Warp,Black Wing Foundation",2014-05-16
292570,6.99,Utopian World of Sandwiches,2014-05-16
284930,9.99,"Holy Warp,Black Wing Foundation",2014-05-16
301750,6.99,DL Softworks,2014-05-16
282800,6.99,Orange_Juice,2013-09-10
301140,9.99,"Northway Games,Sarah Northway",2014-05-16
301243,4.99,"SmiteWorks USA, LLC",2014-05-16
301248,3.99,"SmiteWorks USA, LLC",2014-05-16
301246,7.99,"SmiteWorks USA, LLC",2014-05-16
292420,9.99,Zootfly,2007-04-20
301247,7.99,"SmiteWorks USA, LLC",2014-05-16
301242,5.99,"SmiteWorks USA, LLC",2014-05-16
301249,4.99,"SmiteWorks USA, LLC",2014-05-16
302300,19.99,"SmiteWorks USA, LLC",2014-05-16
301244,7.99,"SmiteWorks USA, LLC",2014-05-12
301241,5.99,"SmiteWorks USA, LLC",2014-05-12
301245,7.99,"SmiteWorks USA, LLC",2014-05-12
291250,9.99,Meteoric Games,2014-05-12
278080,49.99,"KOEI TECMO GAMES CO., LTD.",2014-05-13
296930,9.99,Hapa Games,2014-05-13
299110,4.99,Gogii Games,2012-12-10
299150,4.99,Gogii Games,2010-02-21
237970,24.99,Centauri Production,2014-05-13
296180,2.99,Microids,2002-10-25
299160,4.99,Gogii Games,2007-06-11
270150,14.99,Osumia Games,2015-04-02
225280,12.99,Over the Top Games,2014-05-08
290970,14.99,SomaSim,2014-05-08
358260,4.99,3D Realms (Apogee Software),1991-10-23
294330,0.99,Winter Wolves,2014-05-05
291050,18.99,Winter Wolves,2011-03-27
358380,4.99,Beavis Soft,1994-10-17
358400,9.99,3D Realms (Apogee Software),1997-05-13
358370,6.99,Terminal Reality,1995-05-01
358340,4.99,Redwood Games,1992-05-01
358390,Free,3D Realms,1996-11-19
358350,4.99,3D Realms (Apogee Software),1992-02-01
358320,4.99,3D Realms (Apogee Software),1995-11-11
358360,4.99,Cygnus Studios,1994-04-01
358410,6.99,3D Realms (Apogee Software),1994-12-21
358230,4.99,3D Realms (Apogee Software),1991-10-01
259251,14.99,Infinity Ward,2014-05-08
228180,49.99,Mirillis,2014-05-08
261510,19.99,Big Finish Games,2014-05-08
251630,4.99,Grip Games,2014-05-08
244410,12.99,BattleGoat Studios,2014-05-09
286440,4.99,Pointscape,2014-05-08
268930,19.99,Visual Outbreak,2014-05-09
299301,24.99,"SmiteWorks USA, LLC",2014-05-09
296850,9.99,Himalaya Studios,2006-09-05
300440,9.99,"SmiteWorks USA, LLC",2014-05-09
300441,4.99,"SmiteWorks USA, LLC",2014-05-09
300450,14.99,"SmiteWorks USA, LLC",2014-05-09
300442,14.99,"SmiteWorks USA, LLC",2014-05-09
300460,17.99,"SmiteWorks USA, LLC",2014-05-09
299290,14.99,"SmiteWorks USA, LLC",2014-05-09
358210,4.99,3D Realms (Apogee Software),1993-04-09
297940,9.99,"SmiteWorks USA, LLC",2014-05-09
358300,2.99,3D Realms (Apogee Software),1993-01-23
299280,9.99,"SmiteWorks USA, LLC",2014-05-09
358200,4.99,Redwood Games,1992-10-01
297210,Free to Play,Oryx Design Lab,2014-05-05
268125,4.99,WaveDNA,2014-05-05
358220,4.99,Animation F/X,1994-07-15
294650,6.99,Humongous Entertainment,1993-10-01
296910,3.99,AwesomeBlade,2014-05-06
242720,Free to Play,"Masangsoft, Inc.",2014-05-01
293680,19.99,MoaCube,2012-06-20
294770,4.99,Digital Reality,2002-05-01
273240,14.99,"Dracue, Co. ltd",2014-05-01
281600,4.99,Idea Factory,2014-05-01
296360,4.99,Unknown Worlds Entertainment,2014-05-01
294790,4.99,Digital Reality,2014-05-01
297550,3.99,"tinyBuild,MrFuby",2014-04-22
294710,4.99,Humongous Entertainment,1996-10-31
292240,6.99,Humongous Entertainment,1999-10-01
294580,4.99,Humongous Entertainment,1996-12-19
292780,6.99,Humongous Entertainment,1998-10-02
264220,2.99,TawStudio Entertainment,2013-11-26
294530,6.99,Humongous Entertainment,1996-03-29
283100,14.99,Iron Bit,2014-05-01
287100,9.99,"Holy Warp,Black Wing Foundation",2014-05-01
284970,9.99,OPQAM,2014-05-01
242880,19.99,Big Robot Ltd,2013-08-19
277500,4.99,Excalibur,2014-05-02
295870,6.99,Nick Donnelly,2014-04-24
283350,9.99,Rage Software,2001-07-30
291130,2.99,Haruneko Entertainment,2014-05-02
285350,3.99,"Scott Thunelius,Chronic Logic,Tony Porter",2008-08-21
296990,3.99,Mighty Rabbit Studios,2014-05-02
270941,14.99,Axis Game Factory,2014-05-02
358250,4.99,3D Realms (Apogee Software),1992-03-01
358270,4.99,Remedy,1996-09-06
358290,4.99,Moonlite Software,1994-06-01
236430,39.99,"FromSoftware, Inc",2014-04-25
288750,6.99,Cateia Games,2010-06-01
207230,Free to Play,CodeBrush Games,2014-04-25
275490,6.99,Crazy Moo Games,2014-04-25
288850,7.99,PlayWay S.A.,2014-04-25
275470,6.99,Coatsink,2014-04-25
267770,1.99,Nomad Games,2014-04-25
291471,14.99,Murray Atkinson,2014-04-25
285462,4.99,Elijah Mills,2014-04-25
285460,29.99,PVGames,2014-04-25
297645,19.99,Frontier Works,2014-04-25
295510,7.99,stage-nana,2014-04-25
296240,6.99,"Boolat Games,Alawar Entertainment",2012-07-11
280140,5.99,Aldorlea Games,2014-04-25
280930,4.99,Hitcents,2014-04-28
297900,0.99,Image&amp;Form,2014-04-28
291070,3.99,Handsome Games,2014-04-28
294900,2.99,Ubisoft - San Francisco,2014-04-29
294901,2.99,Ubisoft - San Francisco,2014-04-29
294903,2.99,Ubisoft - San Francisco,2014-04-29
294902,2.99,Ubisoft - San Francisco,2014-04-29
296220,6.99,Alawar Entertainment,2013-08-01
298020,4.99,Gogii Games,2008-03-19
294904,9.99,Ubisoft - San Francisco,2014-04-29
230840,9.99,Zombie Studios,2014-04-29
281240,4.99,Gogii,2012-05-18
294390,4.99,Gogii Games,2010-08-06
258852,2.99,BlueLine Games,2014-04-29
256290,14.99,Ubisoft Montréal,2014-04-29
290400,2.99,Ubisoft Montréal,2014-04-30
290402,1.99,Ubisoft Montréal,2014-04-30
290403,0.99,Ubisoft Montréal,2014-04-30
290401,1.99,Ubisoft Montréal,2014-04-30
295990,4.99,Atapki,2014-04-23
290405,2.99,Ubisoft Montréal,2014-04-30
290404,1.99,Ubisoft Montréal,2014-04-30
286520,9.99,"Alawar,Whalebox Studio",2014-04-23
291190,9.99,Trese Brothers,2014-04-23
258647,19.99,Dovetail Games - Trains,2014-04-24
236930,9.99,Wadjet Eye Games,2014-04-24
293980,7.99,Wax Lyrical Games,2011-02-18
287330,19.99,"RedLynx, in collaboration with  Ubisoft Shanghai",2014-04-24
245490,19.99,"RedLynx, in collaboration with  Ubisoft Shanghai, Ubisoft Kiev",2014-04-24
297620,4.99,Revistronic,2003-07-30
292900,2.99,Stardock Entertainment,2014-04-24
278490,9.99,"Amaranth Games, LLC",2014-04-18
290440,4.99,"神奈川電子技術研究所,EXTREME",2014-04-18
264440,9.99,Lantana Games,2014-04-18
283180,6.99,Faravid Interactive,2014-03-20
293180,0.99,Microblast Games,2014-04-18
291030,17.99,Winter Wolves,2011-04-17
294340,0.99,Winter Wolves,2014-02-01
294230,3.99,Forever Entertainment S. A.,2014-04-03
273070,19.99,"Arcen Games, LLC",2014-04-18
286080,Free,Stridemann,2014-04-18
245175,1.99,Lab Zero Games,2014-04-22
293200,Free,Matthew Brown,2014-04-22
271499,2.99,Ubisoft - San Francisco,2014-04-22
243220,14.99,Phosfiend Systems,2014-04-22
296170,6.99,Young Horses,2014-04-22
271498,2.99,Ubisoft - San Francisco,2014-04-22
257070,19.99,"WB Games Montreal,Splash Damage",2014-04-22
271497,2.99,Ubisoft - San Francisco,2014-04-22
277830,9.99,"WB Games Montreal,Splash Damage",2014-04-22
292090,4.99,"Electric Eggplant,Kalani Games, Inc.,HRG (Heirs of Rube Goldberg),Unity Games",2014-04-19
250720,9.99,"Escape Hatch Entertainment, LLC",2014-04-22
289820,4.99,Microids,2001-02-11
289840,7.99,Microids,2014-04-17
250050,12.99,Infinite Monkeys Entertainment Ltd.,2014-04-17
251060,29.99,Eugen Systems,2014-04-17
282400,9.99,GolemLabs,2004-10-11
276890,7.99,WildTangent,2008-08-08
294180,9.99,Wild Shadow Studios,2014-04-17
286120,4.99,Cuve Games,2014-04-18
275805,6.99,Dovetail Games,2009-01-01
273590,9.99,Outrage Entertainment,2014-04-15
275806,6.99,Dovetail Games,2009-01-01
249550,9.99,Silk Games,2014-04-15
271489,2.99,Ubisoft - San Francisco,2014-04-15
271490,2.99,Ubisoft - San Francisco,2014-04-15
291790,1.99,Kerberos Productions Inc.,2014-04-18
271492,7.99,Ubisoft - San Francisco,2014-04-15
288970,4.99,Gogii Games,2014-04-08
271478,7.99,Ubisoft - San Francisco,2014-04-08
286660,4.99,48h Studio,2014-04-08
271491,2.99,Ubisoft - San Francisco,2014-04-15
288370,19.99,Born Ready Games,2014-04-08
288830,4.99,Gogii Games,2014-04-08
285160,19.99,"Traveller's Tales,Feral Interactive (Mac)",2014-04-08
289580,9.99,Lesta Studio,2007-05-10
268810,9.99,Teyon,2013-11-26
288840,4.99,Gogii Games,2014-04-10
291630,4.99,Easy Co,2014-04-10
291640,4.99,Gogii Games,2014-04-10
222558,8.99,Dovetail Games - Trains,2014-04-10
205990,19.99,Ino-Co Plus,2014-04-10
281511,4.99,InoCo,2014-04-10
230889,2.49,Ronimo Games,2014-04-10
286671,2.49,Ronimo Games,2014-04-01
275700,69.99,Bohemia Interactive,2014-04-10
280910,3.99,Phoenix Game Studio,2014-04-10
258643,29.99,Dovetail Games,2014-04-10
292670,4.99,Gogii Games,2014-04-15
286670,2.49,Ronimo Games,2014-04-01
287550,9.99,Phoenix Online Studios,2014-04-15
292660,4.99,Gogii Games,2014-04-15
280200,4.99,Rogue Earth LLC,2014-04-15
287070,14.99,Slitherine Ltd.,2010-08-04
280830,4.99,"Yuisy,Exkee",2014-04-16
289400,3.99,Nikita,2007-05-11
289300,4.99,Best Way,2006-09-08
289420,3.99,1C Company,2009-10-09
289260,6.99,Shaman Games Studio,2014-04-16
289500,3.99,ALTAR Interactive,2005-10-21
286540,9.99,MagicIndie,2014-04-16
292060,0.99,Geoff Keighley,2014-04-15
286200,14.99,Frogdice,2014-04-16
263740,9.99,Lion's Shade,2013-08-07
288790,4.99,Gogii Games,2014-04-17
222635,12.99,Dovetail Games,2014-04-17
283980,6.99,Humongous Entertainment,1997-10-17
272680,4.99,Cold Beam Games,2014-04-17
277460,4.99,Pyro Studios,2003-03-10
277450,4.99,Pyro Studios,2005-05-15
258590,9.99,NGD Studios,2014-04-11
289620,19.99,Creoteam,2008-09-25
267340,9.99,Lightmare Studio,2014-04-11
288710,4.99,Appmania,2011-09-25
281343,1.99,Infinity Ward,2014-04-03
258816,1.99,Nomad Games,2014-04-11
286480,9.99,Cranberry Production,2011-04-19
274122,1.99,Treyarch,2014-04-03
274120,1.99,Treyarch,2014-04-03
274121,1.99,Treyarch,2014-04-03
274123,1.99,Treyarch,2014-04-03
283450,4.99,Witan Game Production House,2011-11-01
222630,12.99,Dovetail Games,2014-04-03
281860,7.99,SITER SKAIN,2014-03-27
265240,9.99,FAKT Software Gmbh,2014-03-27
282530,14.99,MercurySteam,2014-03-27
280220,14.99,Knuckle Cracker,2014-03-27
289570,6.99,Ubisoft,2014-03-27
276220,9.99,Sproing,2014-03-27
283470,4.99,Komar Games,2011-04-01
269810,1.99,Eric Provan - Ayyo Games,2014-03-27
276430,9.99,Independent Arts Software,2014-03-27
264520,14.99,Phoenix Online Studios,2014-04-15
276340,9.99,Sproing,2014-03-27
276240,9.99,Independent Arts Software,2014-03-27
276360,9.99,Sproing,2014-03-27
284040,3.99,"Headup Games,Studio Fizbin",2014-03-28
276300,9.99,Radon Labs GmbH,2014-03-28
279460,9.99,Neutron Games GmbH,2014-03-28
258815,1.99,Nomad Games,2014-03-28
270550,1.99,Awesome Games Studio,2014-03-28
264540,9.99,Magiko Gaming,2014-03-28
265990,4.99,Epixx.org,2014-03-28
268123,6.99,WaveDNA,2014-03-28
268120,13.99,WaveDNA,2014-03-28
268122,29.99,WaveDNA,2014-03-28
268121,6.99,WaveDNA,2014-03-28
269490,7.99,TreeFortress Games,2014-04-01
271470,2.99,Ubisoft - San Francisco,2014-04-01
271471,2.99,Ubisoft - San Francisco,2014-04-01
271473,2.99,Ubisoft - San Francisco,2014-04-01
265930,9.99,Coffee Stain Studios,2014-04-01
271474,9.99,Ubisoft - San Francisco,2014-04-01
271472,2.99,Ubisoft - San Francisco,2014-04-01
289050,4.99,Gogii Games,2014-04-01
281370,1.99,GameORE,2014-04-01
292220,5.99,BetaDwarf,2014-04-01
267490,19.99,Armature Studio,2014-04-01
260570,9.99,WizarBox Production,2014-04-01
257370,2.99,Obsidian Entertainment,2014-04-01
257371,1.99,Obsidian Entertainment,2014-04-01
246010,6.99,Giants Software,2014-04-02
246030,9.99,Giants Software,2014-04-02
279090,6.99,Giants Software,2014-04-02
282470,4.99,Klei Entertainment,2014-04-30
281103,9.99,Screaming Bee,2014-03-28
227560,7.99,Tragnarion Studios,2014-04-02
262610,49.99,WaveDNA,2014-03-28
278530,14.99,Aldorlea Games,2014-03-28
258850,2.99,BlueLine Games,2014-03-20
251210,9.99,BlueLine Games,2013-11-15
286920,2.99,Modern Dream,2014-03-20
271964,29.99,"Celianna,Degica",2014-03-28
269010,4.99,Spiky Caterpillar,2009-05-28
283490,3.99,Neutron Games,2011-11-28
256370,19.99,Milestone S.r.l.,2014-03-28
266130,14.99,"Mighty Rabbit Studios,Gun.",2014-03-21
269350,9.99,Organic Humans,2014-03-24
283000,14.99,Wastelands Interactive,2014-03-21
255340,9.99,MagicalTimeBean,2014-03-24
243120,4.99,Blackpowder Games,2014-03-24
252230,29.99,"Spark Unlimited,comcept Inc.,Team NINJA",2014-03-21
279600,14.99,Paradox Development Studio,2014-03-25
279601,1.99,Paradox Development Studio,2014-03-25
279602,1.99,Paradox Development Studio,2014-03-25
279603,1.99,Paradox Development Studio,2014-03-25
281410,9.99,Burut CT,2008-07-22
281820,8.99,Curve Studios,2011-11-03
209160,59.99,Infinity Ward,2014-03-25
277670,1.99,Infinity Ward,2014-03-25
277675,3.99,Infinity Ward,2014-03-25
277672,1.99,Infinity Ward,2014-03-25
277676,1.99,Infinity Ward,2014-03-25
277674,1.99,Infinity Ward,2014-03-25
277673,1.99,Infinity Ward,2014-03-25
277677,1.99,Infinity Ward,2014-03-25
277679,1.99,Infinity Ward,2014-03-25
277678,1.99,Infinity Ward,2014-03-25
277671,1.99,Infinity Ward,2014-03-25
273153,7.99,MercurySteam,2014-03-25
265950,19.99,White Paper Games,2014-03-25
281260,2.99,Digital Fusion,2006-12-31
283330,9.99,"Brainbox Games,Hip Games",2003-11-19
283430,9.99,Gremlin Interactive,1993-01-01
271463,11.99,Ubisoft - San Francisco,2014-03-18
281350,2.99,Icehole Games,2010-03-08
271462,2.99,Ubisoft - San Francisco,2014-03-18
271461,2.99,Ubisoft - San Francisco,2014-03-18
274560,4.99,"Laser Guided Games, LLC",2014-03-19
280500,9.99,LeGrudge &amp; Rugged,2012-12-21
268400,19.99,"Flashback Games,The Lordz Games Studio",2011-07-10
279960,4.99,"Flashback Games,The Lordz Games Studio",2011-11-02
279961,4.99,"Flashback Games,The Lordz Games Studio",2011-12-08
